MMM,1395374400000,133.12
MMM,1395633600000,132.42
MMM,1395720000000,134.06
MMM,1395806400000,133.09
MMM,1395892800000,132.84
MMM,1395979200000,134.2
MMM,1396238400000,135.66
MMM,1396324800000,136.53
MMM,1396411200000,136.0
MMM,1396497600000,136.14
MMM,1396584000000,135.86
MMM,1396843200000,134.4
MMM,1396929600000,134.84
MMM,1397016000000,135.84
MMM,1397102400000,133.97
MMM,1397188800000,132.39
MMM,1397448000000,133.15
MMM,1397534400000,134.09
MMM,1397620800000,136.77
MMM,1397707200000,137.73
MMM,1398052800000,138.62
MMM,1398139200000,138.89
MMM,1398225600000,137.99
MMM,1398312000000,136.65
MMM,1398398400000,136.56
MMM,1398657600000,137.23
MMM,1398744000000,137.55
MMM,1398830400000,139.09
MMM,1398916800000,140.81
MMM,1399003200000,140.12
MMM,1399262400000,140.61
MMM,1399348800000,139.29
MMM,1399435200000,141.14
MMM,1399521600000,140.83
MMM,1399608000000,141.34
MMM,1399867200000,142.82
MMM,1399953600000,142.43
MMM,1400040000000,141.6
MMM,1400126400000,140.98
MMM,1400212800000,141.13
MMM,1400472000000,141.67
MMM,1400558400000,140.23
MMM,1400644800000,140.66
MMM,1400731200000,140.31
MMM,1400817600000,141.14
MMM,1401163200000,141.44
MMM,1401249600000,141.43
MMM,1401336000000,142.39
MMM,1401422400000,142.55
MMM,1401681600000,142.32
MMM,1401768000000,142.89
MMM,1401854400000,142.26
MMM,1401940800000,143.71
MMM,1402027200000,144.64
MMM,1402286400000,145.32
MMM,1402372800000,144.97
MMM,1402459200000,144.41
MMM,1402545600000,143.07
MMM,1402632000000,143.36
MMM,1402891200000,143.32
MMM,1402977600000,143.69
MMM,1403064000000,144.33
MMM,1403150400000,144.49
MMM,1403236800000,145.16
MMM,1403496000000,144.09
MMM,1403582400000,143.09
MMM,1403668800000,143.65
MMM,1403755200000,143.73
MMM,1403841600000,143.69
MMM,1404100800000,143.24
MMM,1404187200000,144.56
MMM,1404273600000,145.23
MMM,1404360000000,145.41
MMM,1404705600000,144.91
MMM,1404792000000,144.56
MMM,1404878400000,144.68
MMM,1404964800000,143.89
MMM,1405051200000,144.31
MMM,1405310400000,145.0
MMM,1405396800000,145.06
MMM,1405483200000,146.17
MMM,1405569600000,143.54
MMM,1405656000000,144.83
MMM,1405915200000,144.3
MMM,1406001600000,145.12
MMM,1406088000000,144.68
MMM,1406174400000,145.13
MMM,1406260800000,145.12
MMM,1406520000000,145.53
MMM,1406606400000,144.02
MMM,1406692800000,143.74
MMM,1406779200000,140.89
MMM,1406865600000,140.11
MMM,1407124800000,140.75
MMM,1407211200000,139.78
MMM,1407297600000,139.55
MMM,1407384000000,139.13
MMM,1407470400000,140.85
MMM,1407729600000,140.58
MMM,1407816000000,140.88
MMM,1407902400000,141.8
MMM,1407988800000,142.34
MMM,1408075200000,141.92
MMM,1408334400000,144.12
MMM,1408420800000,144.25
MMM,1408507200000,144.6
MMM,1408593600000,144.5
MMM,1408680000000,144.13
MMM,1408939200000,144.7
MMM,1409025600000,144.6
MMM,1409112000000,143.94
MMM,1409198400000,143.98
MMM,1409284800000,144.0
MMM,1409630400000,144.22
MMM,1409716800000,143.82
MMM,1409803200000,143.61
MMM,1409889600000,144.2
MMM,1410148800000,144.89
MMM,1410235200000,144.46
MMM,1410321600000,144.64
MMM,1410408000000,144.1347
