WBAI,1405569600000,33.02
WBAI,1405656000000,33.41
WBAI,1405915200000,35.59
WBAI,1406001600000,39.95
WBAI,1406088000000,39.37
WBAI,1406174400000,37.92
WBAI,1406260800000,37.5
WBAI,1406520000000,37.75
WBAI,1406606400000,37.14
WBAI,1406692800000,38.0
WBAI,1406779200000,36.89
WBAI,1406865600000,37.75
WBAI,1407124800000,37.93
WBAI,1407211200000,38.96
WBAI,1407297600000,39.18
WBAI,1407384000000,39.1
WBAI,1407470400000,39.55
WBAI,1407729600000,37.68
WBAI,1407816000000,37.88
WBAI,1407902400000,35.31
WBAI,1407988800000,36.09
WBAI,1408075200000,36.39
WBAI,1408334400000,35.88
WBAI,1408420800000,37.0
WBAI,1408507200000,37.46
WBAI,1408593600000,36.06
WBAI,1408680000000,34.47
WBAI,1408939200000,34.5
WBAI,1409025600000,34.76
WBAI,1409112000000,34.61
WBAI,1409198400000,34.8
WBAI,1409284800000,34.92
WBAI,1409630400000,36.6
WBAI,1409716800000,36.87
WBAI,1409803200000,36.29
WBAI,1409889600000,36.39
WBAI,1410148800000,34.93
WBAI,1410235200000,35.94
WBAI,1410321600000,33.05
WBAI,1410408000000,33.23
